Well-known ID;Name;prj
3840;Pulkovo_1942_Adj_1958_3_Degree_GK_Zone_10;"PROJCS[""Pulkovo_1942_Adj_1958_3_Degree_GK_Zone_10"",GEOGCS[""GCS_Pulkovo_1942_Adj_1958"",DATUM[""D_Pulkovo_1942_Adj_1958"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",10500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",30.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3841;Pulkovo_1942_Adj_1983_3_Degree_GK_Zone_6;"PROJCS[""Pulkovo_1942_Adj_1983_3_Degree_GK_Zone_6"",GEOGCS[""GCS_Pulkovo_1942_Adj_1983"",DATUM[""D_Pulkovo_1942_Adj_1983"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",6500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",18.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3844;Pulkovo_1942_Adj_58_Stereo_70;"PROJCS[""Pulkovo_1942_Adj_58_Stereo_70"",GEOGCS[""GCS_Pulkovo_1942_Adj_1958"",DATUM[""D_Pulkovo_1942_Adj_1958"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Double_Stereographic""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",500000.0],PARAMETER[""Central_Meridian"",25.0],PARAMETER[""Scale_Factor"",0.99975],PARAMETER[""Latitude_Of_Origin"",46.0],UNIT[""Meter"",1.0]]"
3845;SWEREF99_RT90_7.5_gon_V_emulation;"PROJCS[""SWEREF99_RT90_7.5_gon_V_emulation"",GEOGCS[""GCS_SWEREF99"",DATUM[""D_SWEREF99"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",1500025.141],PARAMETER[""False_Northing"",-667.282],PARAMETER[""Central_Meridian"",11.30625],PARAMETER[""Scale_Factor"",1.000006],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3846;SWEREF99_RT90_5_gon_V_emulation;"PROJCS[""SWEREF99_RT90_5_gon_V_emulation"",GEOGCS[""GCS_SWEREF99"",DATUM[""D_SWEREF99"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",1500044.695],PARAMETER[""False_Northing"",-667.13],PARAMETER[""Central_Meridian"",13.55626666666667],PARAMETER[""Scale_Factor"",1.0000058],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3847;SWEREF99_RT90_2.5_gon_V_emulation;"PROJCS[""SWEREF99_RT90_2.5_gon_V_emulation"",GEOGCS[""GCS_SWEREF99"",DATUM[""D_SWEREF99"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",1500064.274],PARAMETER[""False_Northing"",-667.711],PARAMETER[""Central_Meridian"",15.80628453055556],PARAMETER[""Scale_Factor"",1.00000561024],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3848;SWEREF99_RT90_0_gon_emulation;"PROJCS[""SWEREF99_RT90_0_gon_emulation"",GEOGCS[""GCS_SWEREF99"",DATUM[""D_SWEREF99"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",1500083.521],PARAMETER[""False_Northing"",-668.844],PARAMETER[""Central_Meridian"",18.0563],PARAMETER[""Scale_Factor"",1.0000054],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3849;SWEREF99_RT90_2.5_gon_O_emulation;"PROJCS[""SWEREF99_RT90_2.5_gon_O_emulation"",GEOGCS[""GCS_SWEREF99"",DATUM[""D_SWEREF99"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",1500102.765],PARAMETER[""False_Northing"",-670.706],PARAMETER[""Central_Meridian"",20.30631666666667],PARAMETER[""Scale_Factor"",1.0000052],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3850;SWEREF99_RT90_5_gon_O_emulation;"PROJCS[""SWEREF99_RT90_5_gon_O_emulation"",GEOGCS[""GCS_SWEREF99"",DATUM[""D_SWEREF99"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",1500121.846],PARAMETER[""False_Northing"",-672.557],PARAMETER[""Central_Meridian"",22.55633333333334],PARAMETER[""Scale_Factor"",1.0000049],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3851;NZGD_2000_NZ_Continental_Shelf_2000;"PROJCS[""NZGD_2000_NZ_Continental_Shelf_2000"",GEOGCS[""GCS_NZGD_2000"",DATUM[""D_NZGD_2000"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",3000000.0],PARAMETER[""False_Northing"",7000000.0],PARAMETER[""Central_Meridian"",173.0],PARAMETER[""Standard_Parallel_1"",-37.5],PARAMETER[""Standard_Parallel_2"",-44.5],PARAMETER[""Latitude_Of_Origin"",-41.0],UNIT[""Meter"",1.0]]"
3852;RSRGD2000_DGLC2000;"PROJCS[""RSRGD2000_DGLC2000"",GEOGCS[""GCS_RSRGD2000"",DATUM[""D_Ross_Sea_Region_Geodetic_Datum_2000"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",157.0],PARAMETER[""Standard_Parallel_1"",-76.66666666666667],PARAMETER[""Standard_Parallel_2"",-79.33333333333333],PARAMETER[""Latitude_Of_Origin"",-90.0],UNIT[""Meter"",1.0]]"
3854;SWEREF99_County_ST74;"PROJCS[""SWEREF99_County_ST74"",GEOGCS[""GCS_SWEREF99"",DATUM[""D_SWEREF99"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",100182.7406],PARAMETER[""False_Northing"",-6500620.1207],PARAMETER[""Central_Meridian"",18.05787],PARAMETER[""Scale_Factor"",0.99999506],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3857;WGS_1984_Web_Mercator_Auxiliary_Sphere;"PROJCS[""WGS_1984_Web_Mercator_Auxiliary_Sphere"",GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Mercator_Auxiliary_Sphere""],PARAMETER[""False_Easting"",0.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",0.0],PARAMETER[""Standard_Parallel_1"",0.0],PARAMETER[""Auxiliary_Sphere_Type"",0.0],UNIT[""Meter"",1.0]]"
3873;ETRS_1989_GK19FIN;"PROJCS[""ETRS_1989_GK19FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",19500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",19.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3874;ETRS_1989_GK20FIN;"PROJCS[""ETRS_1989_GK20FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",20500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",20.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3875;ETRS_1989_GK21FIN;"PROJCS[""ETRS_1989_GK21FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",21500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",21.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3876;ETRS_1989_GK22FIN;"PROJCS[""ETRS_1989_GK22FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",22500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",22.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3877;ETRS_1989_GK23FIN;"PROJCS[""ETRS_1989_GK23FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",23500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",23.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3878;ETRS_1989_GK24FIN;"PROJCS[""ETRS_1989_GK24FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",24500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",24.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3879;ETRS_1989_GK25FIN;"PROJCS[""ETRS_1989_GK25FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",25500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",25.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3880;ETRS_1989_GK26FIN;"PROJCS[""ETRS_1989_GK26FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",26500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",26.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3881;ETRS_1989_GK27FIN;"PROJCS[""ETRS_1989_GK27FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",27500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",27.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3882;ETRS_1989_GK28FIN;"PROJCS[""ETRS_1989_GK28FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",28500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",28.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3883;ETRS_1989_GK29FIN;"PROJCS[""ETRS_1989_GK29FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",29500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",29.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3884;ETRS_1989_GK30FIN;"PROJCS[""ETRS_1989_GK30FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",30500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",30.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3885;ETRS_1989_GK31FIN;"PROJCS[""ETRS_1989_GK31FIN"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",31500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",31.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3889;GCS_IGRS;"GEOGCS[""GCS_IGRS"",DATUM[""D_Iraqi_Geospatial_Reference_System"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]]"
3890;IGRS_UTM_Zone_37N;"PROJCS[""IGRS_UTM_Zone_37N"",GEOGCS[""GCS_IGRS"",DATUM[""D_Iraqi_Geospatial_Reference_System"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",39.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3891;IGRS_UTM_Zone_38N;"PROJCS[""IGRS_UTM_Zone_38N"",GEOGCS[""GCS_IGRS"",DATUM[""D_Iraqi_Geospatial_Reference_System"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",45.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3892;IGRS_UTM_Zone_39N;"PROJCS[""IGRS_UTM_Zone_39N"",GEOGCS[""GCS_IGRS"",DATUM[""D_Iraqi_Geospatial_Reference_System"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",51.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3893;ED_1950_Iraq_National_Grid;"PROJCS[""ED_1950_Iraq_National_Grid"",GEOGCS[""GCS_European_1950"",DATUM[""D_European_1950"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",800000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",46.5],PARAMETER[""Scale_Factor"",0.9994],PARAMETER[""Latitude_Of_Origin"",29.02626833333333],UNIT[""Meter"",1.0]]"
3906;GCS_MGI_1901;"GEOGCS[""GCS_MGI_1901"",DATUM[""D_MGI_1901"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]]"
3907;MGI_1901_Balkans_5;"PROJCS[""MGI_1901_Balkans_5"",GEOGCS[""GCS_MGI_1901"",DATUM[""D_MGI_1901"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",5500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",15.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3908;MGI_1901_Balkans_6;"PROJCS[""MGI_1901_Balkans_6"",GEOGCS[""GCS_MGI_1901"",DATUM[""D_MGI_1901"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",6500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",18.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3909;MGI_1901_Balkans_7;"PROJCS[""MGI_1901_Balkans_7"",GEOGCS[""GCS_MGI_1901"",DATUM[""D_MGI_1901"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",7500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",21.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3910;MGI_1901_Balkans_8;"PROJCS[""MGI_1901_Balkans_8"",GEOGCS[""GCS_MGI_1901"",DATUM[""D_MGI_1901"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",8500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",24.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3911;MGI_1901_Slovenia_Grid;"PROJCS[""MGI_1901_Slovenia_Grid"",GEOGCS[""GCS_MGI_1901"",DATUM[""D_MGI_1901"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",15.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3912;MGI_1901_Slovene_National_Grid;"PROJCS[""MGI_1901_Slovene_National_Grid"",GEOGCS[""GCS_MGI_1901"",DATUM[""D_MGI_1901"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",-5000000.0],PARAMETER[""Central_Meridian"",15.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3920;Puerto_Rico_UTM_Zone_20N;"PROJCS[""Puerto_Rico_UTM_Zone_20N"",GEOGCS[""GCS_Puerto_Rico"",DATUM[""D_Puerto_Rico"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-63.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
3942;RGF_1993_CC42;"PROJCS[""RGF_1993_CC42"",GEOGCS[""GCS_RGF_1993"",DATUM[""D_RGF_1993"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1700000.0],PARAMETER[""False_Northing"",1200000.0],PARAMETER[""Central_Meridian"",3.0],PARAMETER[""Standard_Parallel_1"",41.25],PARAMETER[""Standard_Parallel_2"",42.75],PARAMETER[""Latitude_Of_Origin"",42.0],UNIT[""Meter"",1.0]]"
3943;RGF_1993_CC43;"PROJCS[""RGF_1993_CC43"",GEOGCS[""GCS_RGF_1993"",DATUM[""D_RGF_1993"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1700000.0],PARAMETER[""False_Northing"",2200000.0],PARAMETER[""Central_Meridian"",3.0],PARAMETER[""Standard_Parallel_1"",42.25],PARAMETER[""Standard_Parallel_2"",43.75],PARAMETER[""Latitude_Of_Origin"",43.0],UNIT[""Meter"",1.0]]"
3944;RGF_1993_CC44;"PROJCS[""RGF_1993_CC44"",GEOGCS[""GCS_RGF_1993"",DATUM[""D_RGF_1993"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1700000.0],PARAMETER[""False_Northing"",3200000.0],PARAMETER[""Central_Meridian"",3.0],PARAMETER[""Standard_Parallel_1"",43.25],PARAMETER[""Standard_Parallel_2"",44.75],PARAMETER[""Latitude_Of_Origin"",44.0],UNIT[""Meter"",1.0]]"
3945;RGF_1993_CC45;"PROJCS[""RGF_1993_CC45"",GEOGCS[""GCS_RGF_1993"",DATUM[""D_RGF_1993"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1700000.0],PARAMETER[""False_Northing"",4200000.0],PARAMETER[""Central_Meridian"",3.0],PARAMETER[""Standard_Parallel_1"",44.25],PARAMETER[""Standard_Parallel_2"",45.75],PARAMETER[""Latitude_Of_Origin"",45.0],UNIT[""Meter"",1.0]]"
3946;RGF_1993_CC46;"PROJCS[""RGF_1993_CC46"",GEOGCS[""GCS_RGF_1993"",DATUM[""D_RGF_1993"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1700000.0],PARAMETER[""False_Northing"",5200000.0],PARAMETER[""Central_Meridian"",3.0],PARAMETER[""Standard_Parallel_1"",45.25],PARAMETER[""Standard_Parallel_2"",46.75],PARAMETER[""Latitude_Of_Origin"",46.0],UNIT[""Meter"",1.0]]"
3947;RGF_1993_CC47;"PROJCS[""RGF_1993_CC47"",GEOGCS[""GCS_RGF_1993"",DATUM[""D_RGF_1993"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1700000.0],PARAMETER[""False_Northing"",6200000.0],PARAMETER[""Central_Meridian"",3.0],PARAMETER[""Standard_Parallel_1"",46.25],PARAMETER[""Standard_Parallel_2"",47.75],PARAMETER[""Latitude_Of_Origin"",47.0],UNIT[""Meter"",1.0]]"
3948;RGF_1993_CC48;"PROJCS[""RGF_1993_CC48"",GEOGCS[""GCS_RGF_1993"",DATUM[""D_RGF_1993"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1700000.0],PARAMETER[""False_Northing"",7200000.0],PARAMETER[""Central_Meridian"",3.0],PARAMETER[""Standard_Parallel_1"",47.25],PARAMETER[""Standard_Parallel_2"",48.75],PARAMETER[""Latitude_Of_Origin"",48.0],UNIT[""Meter"",1.0]]"
